docId,filename,Filename,Author,Title,Year,0 waters mineral heat,1 fibres motion muscles,2 cold water ice,3 glass put experiment,4 line equal mr,5 ore silver mines,6 salt water springs,7 trees tree sap,8 ground foot good,9 water lake holes,10 author amp book,11 diseases cure physicians,12 niter particles nitro,13 author part hath,14 time sun day,15 light wood shining,16 parts aerial fire,17 air weather inches,18 de des paris,19 parts seed body,20 blood vein dog,21 8 12 10,22 principles plants motion,23 trade comet rest,24 earth amp stones,25 sea east north,26 found small place,27 breasts lord giving,28 stones water mines,29 glasses glass foot,30 comet sun comets,31 vipers liquor poison,32 fire channel mountain,33 motion body soul,34 england mr seed,35 sound music ear,36 faetus egg eggs,37 stone stones plants,38 salt vitriol water,39 brain nerves spirits,40 powder side piece,41 day observed observations,42 salts spirits volatil,43 amp de ad,44 hath made parts,45 jupiter spots observations,46 world work takes,47 animals birds authors,48 years grass husbandry,49 eye eyes sight,50 urine body stone,51 fig square iron,52 town feet ancient,53 year remainder period,54 picture thereof monsieur,55 left death breast,56 sea jamaica rains,57 gems ipsum est,58 letters reason voice,59 method aequations number,60 rey corrupted gangrene,61 bodies body motion,62 prism image mr,63 fire great part,64 ad est pro,65 stone stones needles,66 good long great,67 country great people,68 moon stars sun,69 god amp pagan,70 liquor boiled days,71 grain grains silk,72 light hundred rowers,73 vessels dr trunks,74 nature bodies great,75 snails cochlea curva,76 blood heart motion,77 make china making,78 good trade places,79 send spiders hands,80 transfusion man operation,81 water kind called,82 child mother imm,83 sea ball needle,84 made make part,85 ships ship sea,86 oil surface liquors,87 plain center geometry,88 hunting dogs sheep,89 water weight bottom,90 letter account mr,91 white colour found,92 wind east west,93 spirit wine aqua,94 table mercury parts,95 air experiment experiments,96 moon tides motion,97 globuls blood hair,98 general philosophy knowledge,99 2 3 1
393,1668-M.-Jean-Denis-An-Extract-of-dc92785a7b65543c08bff6fe508504ea1c17880a.txt,1668-M.-Jean-Denis-An-Extract-of-dc92785a7b65543c08bff6fe508504ea1c17880a.txt,M. Jean Denis,"An Extract of a Printed Letter, Addressed to the Publisher, by M. Jean Denis, D. of Physick, and Prof. of the Mathematicks at Paris, Touching the Differences Risen about the Transfusion of Bloud",1668,3.5041330398563786E-5,2.4188137422764597E-5,8.521251299207998E-5,0.019231852084377977,2.6558439471885375E-5,5.320531964620219E-5,4.123471864838421E-5,7.321203684136063E-5,0.018450863377448085,0.0017608972296432176,0.015103574765132759,0.04789301991921186,1.9743355292278027E-5,3.2918087041417736E-4,0.017462308038139453,6.521420070558989E-5,2.272748894875462E-5,5.235546431505577E-5,9.389251555995964E-4,2.9911744286351526E-5,0.006996409044042451,1.056407299616235E-4,2.881825549515225E-5,0.025222300405994734,0.0018836465550977764,5.465432813523393E-5,0.0735096772310446,3.567524598499631E-5,4.404473821737443E-5,5.366708305301823E-5,4.15515479559586E-5,2.4681945356206484E-5,2.5524291787700418E-5,8.953141187469866E-5,5.701995636783756E-5,2.2888132078579893E-5,1.7245355557844918E-5,1.9011879373556132E-5,0.0018278977425278612,0.006983836594721523,3.4242057155014996E-5,0.007119768447963258,2.079016709890464E-5,4.203504632363818E-5,0.10040871104062905,4.724177875118686E-5,3.672857859513185E-5,3.133166793692702E-5,1.5982640957726318E-5,3.910187667283241E-5,1.6401124027973738E-5,5.109811220864425E-5,1.5187056136475218E-5,1.2903374764922105E-5,5.0467892550285244E-5,0.049616798115810636,2.01311500163535E-5,9.166005540815023E-6,2.871065225305757E-5,2.279628336543608E-5,6.045837607235295E-6,5.663844017185591E-5,2.240508241874566E-5,1.0019277821373982E-4,8.101049417227472E-6,4.117759649277817E-5,1.9816807052798215E-5,0.003594955751029485,6.138144099968291E-5,1.462129897634717E-5,6.219126728884357E-5,9.087014284452516E-4,6.577743256260104E-6,3.780110743525795E-5,0.0027686818582735697,4.497579406156608E-6,9.527179408720863E-5,4.3617044871726675E-5,2.0238973088739427E-5,2.0842707226979956E-5,0.44567343015045874,0.0010040310386502207,0.001760420572270298,4.666324817894003E-5,0.040508635928986916,1.716160406894881E-5,4.628639384549794E-5,4.0023966192679655E-5,1.755119943138329E-5,4.3703748231092697E-5,0.0587382360355648,2.2000890073117633E-4,6.645339328537387E-5,3.003008040870664E-5,3.0345624243254874E-5,9.411751819905244E-5,4.856268475324878E-5,5.204579959996214E-5,0.0269720617768794,0.02031393101793707
394,1665-Of-a-Peculiar-35d0855f47a6c03eabd9a1cb94bf27c70cc69b07.txt,1665-Of-a-Peculiar-35d0855f47a6c03eabd9a1cb94bf27c70cc69b07.txt,,"Of a Peculiar Lead-Ore of Germany, and the Use Thereof",1665,5.031956989102541E-4,3.473431681202424E-4,0.0012236570228140145,0.0017342065384118002,3.8138085398061215E-4,0.150456610128918,0.038015277743757965,0.0010513294337860433,0.16516050127393772,3.378314222025346E-4,0.0048237933792433995,0.0515533070063237,2.8351581838167013E-4,0.02967582098120344,0.0012722062884125997,9.364800060293337E-4,3.2636816456353473E-4,7.518277462109469E-4,0.0010086424986389762,4.295345211097453E-4,6.738197360165871E-4,0.0015170074977691858,4.1383195359077343E-4,4.3674883821047096E-4,0.10189557169392638,7.848395746300375E-4,0.20734562411504034,5.122987664290059E-4,0.013106866732918105,7.706626734253503E-4,5.966828307226169E-4,3.544342809681126E-4,3.665304284744733E-4,0.0012856766812300404,8.188101441925332E-4,3.286750099677512E-4,2.476443857634263E-4,0.012747393312292694,0.0012999629829869835,4.932785764458571E-4,4.917180850801501E-4,0.0024452685014329655,2.9854810147913417E-4,6.036258975605264E-4,0.007321502020173961,6.783949012803859E-4,5.274246886732094E-4,4.4992471365163067E-4,2.2951172503097583E-4,5.615053976916044E-4,0.012709902702037272,7.337720912239446E-4,2.180870771760461E-4,1.8529326966997906E-4,7.24722097463778E-4,0.0014605806538657757,2.8908457490419256E-4,1.3162441356720628E-4,4.122867642958755E-4,3.273560566951808E-4,8.681860664729079E-5,8.133315477266172E-4,3.2173838660260037E-4,0.001438774569503482,1.1633157694193488E-4,5.913128642934513E-4,2.8457059026249626E-4,0.01420064510931252,0.013355822870545247,2.0996276892729928E-4,8.930704928602455E-4,5.746278840076022E-4,9.445680507671804E-5,5.428262699821991E-4,0.0023353002657374553,6.458552192350832E-5,0.0013681089292805976,6.263434957802852E-4,2.906329209758392E-4,2.993025810085066E-4,5.406393906533732E-4,0.00194356705635985,3.309865924777827E-4,6.700871660337062E-4,0.007884998145308988,2.4644170913812395E-4,6.646755142057973E-4,5.747466609404556E-4,2.520363229402428E-4,6.275885614503901E-4,0.10749623732386618,0.00315934159207718,9.542748890767638E-4,4.312338352373062E-4,4.357650644616632E-4,0.0013515334552426652,6.97363194188852E-4,7.473809415101251E-4,6.146686312813428E-4,0.004798546253242157
395,1674-A-Continuation-of-3f08ad9adb13d8549c3f6a992af6bbcec585dd06.txt,1674-A-Continuation-of-3f08ad9adb13d8549c3f6a992af6bbcec585dd06.txt,,"A Continuation of the Discourse Concerning Vitriol, Begun in Numb. 103. Shewing, that Vitriol is Usually Produced by Sulphur, Acting on, and Concoagulating with, a Metal; And Then Making Out, that Allom is Likewise the Result of the Said Sulphur; As Also Evincing, that Vitriol, Sulphur, and Allom, Do Agree in the Saline Principle; And Lastly, Declaring the Nature of the Salt in Brimstone, and Whence It is Derived",1674,3.3141235385924504E-5,2.2876550255289005E-5,9.021736893161684E-4,0.018189016500976707,2.5118324104973395E-5,0.028805682364441105,3.8998790892211173E-5,6.924215828694552E-5,1.9715919307827917E-4,2.2250092177303563E-5,0.00935510188944412,1.0905225084704118E-4,0.004948163424528267,0.014278221385051278,8.378944445480066E-5,6.167799999332962E-5,0.03534951136343314,4.9516520830377787E-5,6.643073170147114E-5,2.8289797987755298E-5,4.437879442803036E-5,9.99124250756914E-5,2.7255602966938094E-5,2.876494390355235E-5,0.028893705480643468,5.169073014601019E-5,0.06130784157134089,3.374077728190308E-5,4.165643884437842E-5,8.723387912951877E-4,3.929844032161505E-5,0.004131252449061638,2.414025245542247E-5,0.00501416726582132,5.392808361405998E-5,2.1647036917052543E-5,1.6310236550833834E-5,1.7980971677766298E-5,0.5308274431991468,3.248807859095309E-5,3.238530225208414E-5,9.826308825130416E-4,0.07067569535056155,3.975572128183328E-5,0.039096548630613376,4.468012178290527E-5,3.4736993566362506E-5,2.963272713452344E-5,1.5115991888551E-5,3.6981600986783394E-5,1.551178296663925E-5,4.832734788381409E-5,1.4363547174533178E-5,1.2203697048403416E-5,4.773130150643771E-5,9.619606716576168E-5,1.9039550544823897E-5,8.668984417021148E-6,8.487356079078376E-4,2.1560168644998635E-5,5.718005708329835E-6,5.3567254903769666E-5,2.1190180333767303E-5,0.022277467768702406,7.661774897118238E-6,0.0066115989538476205,1.8742252638933836E-5,1.1369434916560089E-4,5.805306937150724E-5,1.3828467855288943E-5,5.8818983318424134E-5,3.784586792862906E-5,6.221069094249585E-6,3.575136517681564E-5,0.017407023676206855,4.25370087468003E-6,9.010573849710122E-5,4.1251936912520075E-5,1.9141526976121782E-5,1.9712523994738625E-5,3.5607333972347505E-5,1.2800628749936558E-4,2.179928126302936E-5,4.413296168211264E-5,0.034204170703170174,1.6231026435925034E-5,4.377654204767657E-5,3.785369075839218E-5,1.6599496224738615E-5,4.1333938834502394E-5,0.016938847250126676,0.012531805652674793,6.284999810264785E-5,0.0033147288112535113,2.8700151065604134E-5,0.028022794350233422,4.5929402453447636E-5,4.92236474977473E-5,4.0483012549104095E-5,0.0011376213406391104
396,1665-Some-Observations-of-5c5eedcecbccc333032f8ffb2ee9e9d5abd61446.txt,1665-Some-Observations-of-5c5eedcecbccc333032f8ffb2ee9e9d5abd61446.txt,,"Some Observations of Swarms of Strange Insects, and the Mischiefs Done by Them",1665,2.2023030428687036E-4,1.5201936696348766E-4,0.011454708482141777,7.589986052699308E-4,1.669164138390554E-4,3.3438866624320755E-4,2.5915496163608396E-4,4.601283389541413E-4,0.2087741781265923,1.478564245887958E-4,0.002111197464581739,7.246745665193925E-4,1.2408447665104616E-4,0.0020688598986442147,5.567980382573722E-4,4.098629561680611E-4,1.4283937709927422E-4,3.290474335888142E-4,0.011360604509894569,1.8799150805656192E-4,2.949061882261801E-4,6.639385502751631E-4,1.8111907009598814E-4,1.9114895008906656E-4,9.193203213184016E-4,3.434955002824425E-4,0.014313465184524157,2.242143831133394E-4,0.005736394915714155,3.372907905185977E-4,2.6114619353340276E-4,0.1038871303189369,1.6041692718785934E-4,5.626935352091014E-4,3.5836317281571085E-4,1.4384899873637005E-4,1.0838486606647563E-4,1.1948724354584295E-4,5.68946125582746E-4,2.1588994346360773E-4,2.1520697361897086E-4,0.0010702043505139893,1.306635557009077E-4,2.641849192731265E-4,0.003204352941075963,2.969085702822891E-4,2.3083444458380634E-4,1.9691554758569985E-4,1.0044886542241929E-4,0.005705329659640232,1.0307897828774791E-4,3.21145135535596E-4,9.544871601949234E-5,8.10960690842603E-5,3.1718428514694585E-4,0.017017980605543388,1.2652171716425123E-4,5.760717890527262E-5,1.8044279740658884E-4,1.4327174125744604E-4,3.799732032905364E-5,3.559653920529447E-4,1.4081309306837857E-4,6.296988665208675E-4,5.0914065131274344E-5,2.58795956154056E-4,1.245461116228288E-4,0.1263258470476572,0.011304933225989319,9.189300423257392E-5,3.908642041618794E-4,2.514935521523311E-4,4.134027967461092E-5,2.375751519179975E-4,0.0665370273487586,2.8266714474197833E-5,5.987711072363274E-4,2.7412757891715633E-4,1.2719937145906851E-4,1.3099376372274047E-4,2.366180350327201E-4,0.15371884950495976,1.4486069363096264E-4,2.932725792249861E-4,0.030748871223203803,1.0785849861197899E-4,2.9090409767529074E-4,2.51545536460069E-4,1.1030705590822868E-4,2.7467249850207756E-4,0.04158758165032979,0.028680624648506625,0.09869007921730824,1.887352355331723E-4,1.907183883960343E-4,0.03334899266123749,3.0521029648559474E-4,3.271012302438986E-4,2.690179188650567E-4,0.0021001477233902623
397,1668-Dr.-Stubbes-An-Enlargement-of-0c861aadd6804f7003001e1eec3bc7542e213427.txt,1668-Dr.-Stubbes-An-Enlargement-of-0c861aadd6804f7003001e1eec3bc7542e213427.txt,Dr. Stubbes,"An Enlargement of the Observations, Formerly Publisht Numb. 27, Made and Generously Imparted by That Learn'd and Inquisitive Physitian, Dr. Stubbes",1668,2.3074678117108953E-5,1.5927862296734205E-5,0.013212770487189789,0.0012235814737801558,1.7488703629003586E-5,3.5035645364775515E-5,2.715301757207292E-5,0.01720906849001941,0.07507302117597062,0.003447663377712219,0.004797430092501759,0.03611373066600806,1.3000978077581987E-5,0.0019328510909642858,0.013214996775448882,0.009195401316829487,1.4966026858505299E-5,3.4476016549623095E-5,4.625258332242196E-5,1.96968512176445E-5,3.0898860127799146E-5,0.011510136601635211,1.8976790032906376E-5,2.0027672894567635E-5,9.632198697463257E-5,3.5989815885502554E-5,0.040969670852448306,2.3492110844233614E-5,0.004033203715793109,3.533971606806641E-5,2.736164932797923E-5,1.6253034286103462E-5,1.680771849896698E-5,6.309849525237844E-4,0.021202606325942043,1.5071810185516051E-5,5.833846627261408E-4,1.2519301977304238E-5,0.03323727111083608,2.2619915866140816E-5,2.2548357551858328E-5,0.015556903492753666,1.3690302518530964E-5,2.7680032479459446E-5,0.034085425048920155,0.0011751658896806375,0.0017402715735321541,2.0631869403747467E-5,1.0524551761196036E-5,2.5748543441075497E-5,1.0800122409729818E-5,0.0017497338958542075,1.000066001803382E-5,8.496858308131111E-6,3.323305258679341E-5,0.012651606306550581,0.25742613298622186,6.035804721689805E-6,1.8905933414523133E-5,1.501132790738454E-5,3.98117751662147E-6,0.004041496654890946,1.4753722507666047E-5,0.018370892508529146,5.334532267672649E-6,0.004031315706072625,1.3049345982335048E-5,0.027536533518461415,4.041961242116677E-5,9.628109540813942E-6,0.007477324874143524,2.63502917240866E-5,4.331436810441618E-6,2.4891988306887496E-5,1.0708816083958918E-4,2.9616511680006114E-6,0.022943880963957795,2.87217768100449E-5,1.3327341859789478E-5,1.3724900135966724E-5,0.001168848935713304,0.11277876184615712,1.5177810738532756E-5,3.0727698388755903E-5,0.03639937933877073,0.017744187955510637,3.0479540218323817E-5,2.6355738391256576E-5,1.1557445817324165E-5,2.877887087828624E-5,0.004929376543599903,0.041330935886176326,0.04294590559513136,1.9774775426055344E-5,1.9982560699366124E-5,0.006926319661022927,0.0017480643196207397,0.01662310193095103,2.8186411064754603E-5,0.01966901633743682
398,1668-Of-the-Antiquity-cba831d365f9bd17d06b0c115e1d43b8d0f972ff.txt,1668-Of-the-Antiquity-cba831d365f9bd17d06b0c115e1d43b8d0f972ff.txt,,Of the Antiquity of the Transfusion of Bloud from One Animal to Another,1668,2.1101392611749782E-4,1.4565753597233077E-4,5.131376781725747E-4,7.272354099238349E-4,1.5993115902774495E-4,3.203948954330147E-4,2.4830963252190274E-4,4.4087251132415866E-4,0.0012553344773404234,1.4166880782009436E-4,0.0543338702467559,6.943477916625181E-4,1.1889168783177875E-4,0.05952440684825749,5.334966978666317E-4,3.9271067545041137E-4,1.3686171784349027E-4,3.152771870578657E-4,0.05273399574903975,1.801242854393555E-4,0.015975871883397358,0.011098358286576529,1.7353945089192369E-4,1.831495922513524E-4,8.808478514760004E-4,3.29120619221764E-4,0.03463887313020267,2.1483127594978856E-4,2.6523117217166245E-4,3.231755692345333E-4,0.01071242231431594,0.0419974502997732,1.5370366821780326E-4,5.391454752327914E-4,0.005574468487516527,1.3782908800731323E-4,1.0384908741085404E-4,1.144868435032587E-4,5.451364020828428E-4,0.0054379575945693644,2.0620081590611125E-4,0.001025417562225323,1.2519544019249068E-4,0.05779525538567282,0.029225766505941095,2.844832972286549E-4,0.010683379076265419,1.886748644523974E-4,9.624519902230608E-5,2.354659603801672E-4,9.876524477006206E-5,3.077055908465279E-4,9.145429996732719E-5,7.770229435761537E-5,3.0391049736936326E-4,6.12491042453143E-4,1.2122693270758892E-4,0.30869023741420165,1.728914794159805E-4,1.3727598807221177E-4,3.6407177343467154E-5,3.4106866074708653E-4,1.349202314064942E-4,6.033467125542549E-4,4.87833716288095E-5,2.479656509953561E-4,1.193340039251267E-4,7.239045471731696E-4,3.6963033962384914E-4,8.804739051983092E-5,3.745069987804877E-4,2.409688439778581E-4,3.9610237788038665E-5,2.2763291235740433E-4,9.793026426968424E-4,2.7083785852982577E-5,5.737132434738745E-4,2.626556634505906E-4,1.2187622797039488E-4,1.2551182939854499E-4,0.11531096843628598,8.150302479200357E-4,1.3879844466525493E-4,2.809994681034397E-4,0.008537657711965504,0.03672106147991353,2.787301047097123E-4,2.4101865280370428E-4,0.031492305177678266,2.631777787943662E-4,0.07646490720020784,0.0013248624237732463,4.001729175656995E-4,1.8083688879932085E-4,1.8273704905673283E-4,5.667623576424227E-4,2.924376059936748E-4,3.134124300247069E-4,2.577598366377883E-4,0.0072433614114838915
399,1668-Monsieur-Justel-A-New-Discovery-a5dda59dc955612601b8859015eb2e389acaf203.txt,1668-Monsieur-Justel-A-New-Discovery-a5dda59dc955612601b8859015eb2e389acaf203.txt,Monsieur Justel,A New Discovery Touching Vision,1668,7.214038658847815E-5,4.979667052267491E-5,1.7542894517715913E-4,2.486236078254053E-4,5.467646544513148E-5,0.001897918150267834,8.489085632101136E-5,1.507232910563844E-4,4.2916747799269446E-4,4.843302407434308E-5,6.915605994947604E-4,2.3738015323926295E-4,4.0646096113890396E-5,0.006042841603789854,0.001970772329577793,1.3425796328077436E-4,4.678960017499002E-5,0.005472934822672844,1.4460350106124784E-4,6.157999059423678E-5,9.660181188443047E-5,0.003794251270625876,5.932880026470191E-5,6.261426736914826E-5,3.011398617156944E-4,1.1251811262767906E-4,0.262215805077315,7.344544307319364E-5,9.067590773665201E-5,0.021571083382467944,8.554312004704594E-5,5.081328418470686E-5,5.2547442006862145E-5,1.8432036087070907E-4,1.173882854574081E-4,4.712031985248414E-5,3.55034070524241E-5,3.9140189946614205E-5,1.863685090045216E-4,0.014377783779425824,0.016165943204887446,0.005715714065442544,4.2801191470045086E-5,8.653850917076293E-5,0.05112437133007,0.0036740240170152296,7.561396295634693E-5,6.450321981851413E-5,3.2903827688074254E-5,0.32198946593319333,3.3765368335218736E-5,1.0519684974130195E-4,3.126593906009762E-5,2.6564472103366435E-5,0.0036806656911183033,2.0939537687169623E-4,4.144445796241551E-5,1.8870264789193912E-5,5.910727501453041E-5,4.693122881060634E-5,1.2446703857311023E-5,1.1660284935795538E-4,0.04833247075559216,2.062691590616402E-4,1.667781531363057E-5,8.477325763564993E-5,4.079731292955524E-5,2.4748486911309705E-4,1.2636737340476317E-4,3.0101201883095065E-5,1.2803458126773735E-4,8.238122421674551E-5,1.3541750155861887E-5,0.037633868036743845,3.347990937428951E-4,9.259269365121307E-6,0.016291586517102042,8.979540568534823E-5,4.1666435782224465E-5,4.2909357030760125E-5,7.750848175204629E-5,0.0020670216127988924,4.745171866266073E-5,9.606669395294436E-5,0.13525916444633437,3.533098595089614E-5,9.52908553362927E-5,8.239825260922261E-5,3.613305481470428E-5,8.997390386997884E-5,0.024353057220941457,0.007606469922816634,1.368091173250527E-4,6.182361186994124E-5,6.247322916332041E-5,1.9376188262264305E-4,9.99771073765324E-5,1.0714787540148924E-4,8.812164487986882E-5,6.879410585608414E-4
400,1676-An-Extract-of-f0626330bc3c10171df95fd3eb27d31e287b61e0.txt,1676-An-Extract-of-f0626330bc3c10171df95fd3eb27d31e287b61e0.txt,,"An Extract of Some Observations, to be Met with in the Journal des Scavans; Concerning the Lake of Mexico; and a Strange Sort of Rey, Growing Sometimes in Certain Parts of France",1676,0.011154525668309306,4.411612061420561E-5,0.0017397904338147829,2.2026189613159213E-4,4.843925344843106E-5,9.703981161526506E-5,0.03176267747994607,1.335295476147487E-4,0.014639571986033302,0.03173037857104624,0.0021970444244067155,0.06992273622335898,3.6009397010598794E-5,6.003845078792022E-4,1.615831581473108E-4,1.1894250035883863E-4,4.1452081497504805E-5,9.548978237414642E-5,0.009634349033731168,0.003223302313603976,8.558197043924398E-5,1.9267540543959076E-4,5.2560873666882815E-5,5.54715514598441E-5,0.038291752010796876,9.968262086327975E-5,0.05485372990485462,6.506716194419848E-5,8.033206317862553E-5,9.788200999516803E-5,7.57847977003309E-5,4.50167641805627E-5,4.655309813307936E-5,0.01125390872392303,1.0399722924398504E-4,0.014301106816938245,3.145335965838876E-5,3.4675276929639135E-5,1.6510854110596247E-4,6.265140406433938E-5,6.245320576471678E-5,3.1057400877391187E-4,3.791865009256825E-5,7.666663791533023E-5,0.12451104044045326,8.616306303334907E-5,6.698830815167296E-5,5.714502185888972E-5,2.9150327034317304E-5,7.131690536522945E-5,2.9913587523513262E-5,9.319653026417737E-5,2.7699280377863627E-5,2.3534132765586802E-5,9.204708886752636E-5,0.009691749783180326,3.671668581592718E-5,1.671764133473552E-5,5.23646188861298E-5,4.157755386153425E-5,0.21865457356692405,1.0330139168427451E-4,4.086405253454313E-5,0.02236396840395795,1.4775295300567197E-5,7.510275726186374E-5,3.6143363784054634E-5,0.10637227936475607,1.1195202868606222E-4,2.6667410470796317E-5,0.008035296684752991,0.06344792467291434,1.1996976443061798E-5,6.894446586841745E-5,2.9660692263276434E-4,8.20301919432762E-6,1.7376377046408688E-4,7.955200430543871E-5,3.691334153948426E-5,3.8014476678416695E-5,0.012743654925539244,0.04144056451536643,4.2038668888918374E-5,8.510789602903786E-5,0.04061081325998318,3.1300607475730724E-5,8.442056112029576E-5,7.299868068193452E-5,3.201118041896689E-5,7.971014032858898E-5,0.018406237747427483,0.022582497942637142,1.2120263177608979E-4,5.477108990285268E-5,5.5346602172387646E-5,1.7165851641273347E-4,8.857222945606617E-5,9.492499287910341E-5,7.80691775863263E-5,0.010115705416985048
401,1673-An-Account-of-84dab4c99c6506fc01b6e6434144f1b6a23694c0.txt,1673-An-Account-of-84dab4c99c6506fc01b6e6434144f1b6a23694c0.txt,,An Account of Some Books,1673,1.880430720227313E-5,0.008403945825038953,5.118925413056415E-4,5.309716589413125E-4,1.4252114544794174E-5,4.947164498298707E-4,2.2127878937361854E-5,3.928793844327067E-5,0.011299822203752447,1.2624682324262693E-5,0.024420831597609775,0.11287374821661948,0.021920338669365245,0.11159002684946402,4.7542055553700034E-5,3.499604181891653E-5,1.219630303038283E-5,2.8095629460983833E-5,3.769273752289849E-5,1.6051605978391895E-5,2.5180488113175095E-5,5.669022028205204E-5,1.546480465212729E-5,1.6321203344407646E-5,0.007537132096068377,2.932927387457017E-5,0.03711683806567057,1.9144486735755537E-5,2.363582599926499E-5,0.005156611853046605,2.2297899754566798E-5,1.324512732675379E-5,1.3697157568995952E-5,0.05412315767168122,3.0598746223544465E-5,0.0023431063123565197,9.25441357487487E-6,1.0202387185834768E-5,0.015898181177536868,1.843370662324007E-5,1.8375391420843074E-5,0.001023708641096534,1.1156673689832786E-5,2.255736056082709E-5,0.05994269219969662,2.535146098378579E-5,0.20653069868879007,1.68135827705256E-5,8.576800225742474E-6,2.0983327196146488E-5,0.07039968022370138,2.7420893798796858E-5,8.149863770587667E-6,6.9243667482327945E-6,2.7082697619430908E-5,5.4581562140672185E-5,1.0803023884563254E-5,4.918773974811406E-6,1.540706128458689E-5,1.2233220331477436E-5,3.2443913050221418E-6,0.01587999587304651,1.2023289295877022E-5,0.02196351042242525,4.347284197536767E-6,2.209722534773342E-5,1.0634337319688742E-5,6.451007163663174E-5,4.991040200478158E-4,7.846260245266908E-6,0.012153657614160991,2.147371148297176E-5,3.5298290185199415E-6,2.028529250213215E-5,0.021530848620293787,2.413546057128367E-6,0.08675777138841387,2.3406311966308698E-5,1.086088522012262E-5,0.001409679150243103,2.0203569326034663E-5,0.0024034544556427776,1.2368892616261944E-5,2.5041002833861146E-5,0.04318181853799074,9.209469826794041E-6,2.483877065329179E-5,2.1478150149555665E-5,9.41853925413802E-6,0.010279077573183299,7.539562696857041E-4,0.02529096093946032,3.566103249387076E-5,1.611510895537882E-5,1.628443994632977E-5,5.0506493480711346E-5,2.6060301714590826E-5,2.7929453395004222E-5,2.297002497288155E-5,0.004374803412143483
402,1669-Edward-Brown-An-Extract-of-613bb0cb7db4e665e0432e2d5b3a53de8ba4465b.txt,1669-Edward-Brown-An-Extract-of-613bb0cb7db4e665e0432e2d5b3a53de8ba4465b.txt,Edward Brown,"An Extract of a Letter Written by Dr. Edward Brown from Vienna in Austria March 3. 1669. Concerning Two Parhelia's or Mocksuns, Lately Seen in Hungary",1669,4.575358816818265E-4,3.1582535982764445E-4,0.0011126227748405743,0.0015768451902291535,3.4677447692912195E-4,0.1141193050486073,5.384031695744002E-4,0.012298392268417476,0.0027219083472989703,3.0717670670080577E-4,0.0043860839065254405,0.001505535842573927,2.57789683447071E-4,0.026983046450261058,0.001156766695563187,8.515041089658687E-4,0.011639213753542975,6.836071363098775E-4,9.171186000118258E-4,3.905586956612272E-4,6.126775480804538E-4,0.0013793547212603606,3.7628097411070464E-4,3.9711838792918814E-4,0.0019099189601742357,7.136234819471076E-4,0.01839424633216656,4.658129397572854E-4,5.750936937758964E-4,7.007329882361119E-4,0.204706822399475,3.222730273573589E-4,3.332715742969726E-4,0.001169014789232659,7.44511572862174E-4,2.98851144391834E-4,2.2517321318366834E-4,2.4823877668654555E-4,0.0011820047565246914,4.485186357468532E-4,4.470997428699629E-4,0.09296306667462699,2.714579419707109E-4,5.488530761380706E-4,0.006657151262004367,6.168375643074319E-4,4.7956634064135514E-4,4.090986886351688E-4,2.0868590430279726E-4,5.105545769932208E-4,2.1415005244833742E-4,6.67189845697673E-4,1.9829792535041367E-4,1.6847981747809552E-4,0.17079586302757188,0.0013280480311758055,2.62853132778855E-4,1.1968085626078843E-4,3.7487599479959865E-4,2.976518725185458E-4,7.894071397029266E-5,7.395301024922158E-4,2.925439480184503E-4,0.0013082206239536508,1.0577568675335271E-4,5.376573235824955E-4,2.5874874566384295E-4,0.001569622969149118,8.014596308775424E-4,1.9091081424096784E-4,8.12033561176588E-4,5.224863330862286E-4,8.588582471038274E-5,4.93570387374592E-4,0.002123395864451847,5.8725052263261994E-5,0.0012439671613862877,5.69509286740985E-4,2.6426098242179435E-4,2.7214396026822396E-4,4.915819447785742E-4,0.001767208401552645,3.00952974642168E-4,6.09283670307343E-4,0.06388181658916339,2.2407966705176075E-4,6.043630700402906E-4,5.225943322380779E-4,2.2916662738183764E-4,5.706413755492892E-4,0.1544543636949545,0.05958496460435729,8.676842900011263E-4,3.921038145668374E-4,3.962238814965796E-4,0.0012288957405759277,6.340846803671859E-4,6.795638332493315E-4,5.588937957230615E-4,0.004363127696685159
